title,price,mileage,transmission,location,year,brand,model,price_clean,mileage_clean,year_clean
2024 Chevrolet Silverado EV Work Truck,"$78,850",118 km,Automatic,Calgary,2024,Chevrolet,Silverado EV,78850.0,118.0,2024.0
2024 Chevrolet Equinox EV RS,"$57,830",0 km,Automatic,Calgary,2024,Chevrolet,Equinox EV,57830.0,0.0,2024.0
2024 Mercedes-Benz EQB EQB 250,"$69,349",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQB EQB,69349.0,90.0,2024.0
2024 Mercedes-Benz ESprinter 170 Wheelbase High Roof RWD,"$118,001",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,ESprinter 170,118001.0,90.0,2024.0
2023 Nissan ARIYA PLATINUM+,"$66,904","9,253 km",Automatic,Hamilton,2023,Nissan,ARIYA PLATINUM+,66904.0,9253.0,2023.0
2023 Tesla Model 3 Long Range AWD | Wireless Charging | Sunroof,"$48,996","30,450 km",Automatic,Abbotsford,2023,Tesla,Model 3,48996.0,30450.0,2023.0
2023 Hyundai Santa Fe Plug-In Hybrid Luxury AWD,"$39,998","48,436 km",Automatic,Smiths Falls,2023,Hyundai,Santa Fe,39998.0,48436.0,2023.0
2024 Mercedes-Benz ESprinter 170 Wheelbase High Roof RWD,"$117,391",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,ESprinter 170,117391.0,90.0,2024.0
2024 Mercedes-Benz EQB EQB 300 4M,"$71,069",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQB EQB,71069.0,90.0,2024.0
2024 Hyundai IONIQ 5 Preferred | AWD | BLINDSPOT MONITOR,Please Contact,25 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,25.0,2024.0
2023 BMW i4 eDrive35,"$50,995","24,656 km",Automatic,Ottawa,2023,BMW,i4 eDrive35,50995.0,24656.0,2023.0
2022 Audi E-TRON **PROMO** PROGRESSIV DRIVER ASSIST,"$60,995","30,859 km",Automatic,Laval,2022,Audi,E-TRON **PROMO**,60995.0,30859.0,2022.0
2020 Volkswagen E-Golf Comfortline 100% ELECTRIQUE / APP CONNECT,"$23,993","84,556 km",Automatic,La Prairie,2020,Volkswagen,E-Golf Comfortline,23993.0,84556.0,2020.0
2024 GMC Hummer EV SUV 3X,"$164,953",10 km,,Calgary,2024,GMC,Hummer EV,164953.0,10.0,2024.0
2024 Kia EV6 Land w/GT-Line Pkg 2 - Leather Seats,"$67,745",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,67745.0,50.0,2024.0
2024 Cadillac LYRIQ Luxury,"$92,483",4 km,Automatic,Vancouver,2024,Cadillac,LYRIQ Luxury,92483.0,4.0,2024.0
"2024 Chevrolet Equinox EV LT Smartphone App, Front Power Seat...","$54,299",3 km,Automatic,Coquitlam,2024,Chevrolet,Equinox EV,54299.0,3.0,2024.0
"2024 Chevrolet Equinox EV LT Smartphone App, Front Power Seat...","$50,799",25 km,Automatic,Coquitlam,2024,Chevrolet,Equinox EV,50799.0,25.0,2024.0
"2024 Chevrolet Equinox EV LT Smartphone App, Front Power Seat...","$54,299",5 km,Automatic,Coquitlam,2024,Chevrolet,Equinox EV,54299.0,5.0,2024.0
"2024 Chevrolet Equinox EV RS Smartphone App, Front Power Seat...","$59,194",3 km,Automatic,Coquitlam,2024,Chevrolet,Equinox EV,59194.0,3.0,2024.0
"2024 Chevrolet Equinox EV RS Smartphone App, Front Power Seat...","$58,499",7 km,Automatic,Coquitlam,2024,Chevrolet,Equinox EV,58499.0,7.0,2024.0
2024 Mercedes-Benz EQE AMG EQE,"$164,223",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQE AMG,164223.0,90.0,2024.0
2020 Tesla Model 3 No Accidents | 1 Owner | RWD,"$33,900","38,783 km",Automatic,Duncan,2020,Tesla,Model 3,33900.0,38783.0,2020.0
2024 Audi Q8 e-tron,"$111,690",33 km,Automatic,Laval,2024,Audi,Q8 e-tron,111690.0,33.0,2024.0
2024 Volkswagen ID.4 Pro,"$60,195",10 km,Automatic,Blainville,2024,Volkswagen,ID.4 Pro,60195.0,10.0,2024.0
2022 Tesla Model 3 Performance AWD|TRACKMODE|AUTOPILOT|NAV|WOOD|,"$48,995","39,693 km",Automatic,North York,2022,Tesla,Model 3,48995.0,39693.0,2022.0
2020 Jaguar I-Pace HSE Dynamic|AWD|NAV|MERIDIANSURROUND|HEADSUP|,"$39,995","45,548 km",Automatic,North York,2020,Jaguar,I-Pace HSE,39995.0,45548.0,2020.0
2021 Hyundai KONA EV SEL,Please Contact,"129,861 km",Automatic,Grand Forks,2021,Hyundai,KONA EV,,129861.0,2021.0
2024 Mercedes-Benz EQS EQS 450 4MATIC,"$158,379",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQS EQS,158379.0,90.0,2024.0
2024 Chevrolet Equinox EV 2RS,"$56,905",50 km,Automatic,Toronto,2024,Chevrolet,Equinox EV,56905.0,50.0,2024.0
2024 Audi Q8 e-tron Quattro / Technologie / Bang & Olufsen / Car,"$79,591","13,434 km",Automatic,Saint-Bruno-de-Montarville,2024,Audi,Q8 e-tron,79591.0,13434.0,2024.0
2024 Audi Q4 e-tron 55 /  Rabais Quebec / Black Optics / Superie,"$66,991","10,500 km",Automatic,Saint-Bruno-de-Montarville,2024,Audi,Q4 e-tron,66991.0,10500.0,2024.0
2024 Chevrolet Equinox EV 2RS,"$54,883",0 km,Automatic,Napanee,2024,Chevrolet,Equinox EV,54883.0,0.0,2024.0
2024 Volkswagen ID.4 Pro,"$61,195",10 km,Automatic,Blainville,2024,Volkswagen,ID.4 Pro,61195.0,10.0,2024.0
2024 Mercedes-Benz EQB EQB 300 4M,"$78,216",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQB EQB,78216.0,90.0,2024.0
2024 Mercedes-Benz ESprinter 170 Wheelbase High Roof RWD,"$118,492",90 km,Automatic,Montreal,2024,Mercedes-Benz,ESprinter 170,118492.0,90.0,2024.0
2024 Chevrolet Equinox EV 3LT,"$48,385",35 km,Automatic,Saint-Léonard,2024,Chevrolet,Equinox EV,48385.0,35.0,2024.0
2024 Chevrolet Equinox EV 2RS,"$45,960",35 km,Automatic,Saint-Léonard,2024,Chevrolet,Equinox EV,45960.0,35.0,2024.0
2024 Chevrolet Equinox EV 2RS,"$45,685",35 km,Automatic,Saint-Léonard,2024,Chevrolet,Equinox EV,45685.0,35.0,2024.0
2024 FIAT 500e (RED) | NAV | Heated Seats |,"$44,358",26 km,Automatic,Edmonton,2024,FIAT,500e (RED),44358.0,26.0,2024.0
2009 Shelby GT500,Please Contact,"68,251 km",Manual,Gloucester,2009,Shelby,GT500 ,,68251.0,2009.0
2024 FIAT 500e (RED) | NAV | Heated Seats |,"$44,358",26 km,Automatic,Edmonton,2024,FIAT,500e (RED),44358.0,26.0,2024.0
2024 FIAT 500e (RED) | NAV | Heated Seats |,"$43,763",16 km,Automatic,Edmonton,2024,FIAT,500e (RED),43763.0,16.0,2024.0
2024 FIAT 500e (RED) | NAV | Heated Seats |,"$44,358",18 km,Automatic,Edmonton,2024,FIAT,500e (RED),44358.0,18.0,2024.0
2024 FIAT 500e (RED) | NAV | Heated Seats |,"$43,763",28 km,Automatic,Edmonton,2024,FIAT,500e (RED),43763.0,28.0,2024.0
2024 FIAT 500e (RED) | NAV | Heated Seats |,"$44,358",26 km,Automatic,Edmonton,2024,FIAT,500e (RED),44358.0,26.0,2024.0
2024 FIAT 500e (RED) | NAV | Heated Seats |,"$44,358",19 km,Automatic,Edmonton,2024,FIAT,500e (RED),44358.0,19.0,2024.0
2021 Ford Mustang Mach-E Premium - Ford Co-Pilot 360 | Moonroof,"$36,999","59,922 km",Automatic,Windsor,2021,Ford,Mustang Mach-E,36999.0,59922.0,2021.0
2019 Nissan Leaf SV,"$17,950","97,325 km",Automatic,Lions Bay,2019,Nissan,Leaf SV,17950.0,97325.0,2019.0
Nissan LEAF SV 2015,"$7,300","60,300 km",Automatic,L'Île-Perrot,Nissan,LEAF,SV 2015,7300.0,60300.0,
2024 FIAT 500e (RED) | NAV | Heated Seats |,"$36,988",18 km,Automatic,Edmonton,2024,FIAT,500e (RED),36988.0,18.0,2024.0
2020 Kia Niro EV SX TOURING | BC ONLY | LEATHER | SUNROOF,"$29,297","70,461 km",Automatic,Chilliwack,2020,Kia,Niro EV,29297.0,70461.0,2020.0
2021 Kia Soul EV CERTIFIÉ 1 PROPRIO JAMAIS ACCIDENTÉ EV 385 KM,"$24,987","77,640 km",Automatic,Blainville,2021,Kia,Soul EV,24987.0,77640.0,2021.0
2024 Kia Niro EV Wind+,"$38,995","11,995 km",Automatic,Guelph,2024,Kia,Niro EV,38995.0,11995.0,2024.0
2024 Hyundai IONIQ 5 Preferred | AWD | HEATED AND VENTILATED,Please Contact,4 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,4.0,2024.0
2021 Tesla Model Y STANDARD RANGE RWD | BC ONLY | ADAPTIVE,"$41,830","86,520 km",Automatic,Chilliwack,2021,Tesla,Model Y,41830.0,86520.0,2021.0
2024 Hyundai IONIQ 5 Preferred | AWD | PANORAMIC SUNROOF,Please Contact,15 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,15.0,2024.0
"2021 MINI 3 Portes Cooper SE, Premier Line, Toit Pano","$21,449","77,525 km",Automatic,Laval,2021,MINI,3 Portes,21449.0,77525.0,2021.0
2025 Hyundai IONIQ 5 N N | AWD | HEADS-UP DISPLAY | ADAPTIVE,Please Contact,68 km,Automatic,Sherwood Park,2025,Hyundai,IONIQ 5,,68.0,2025.0
2023 Kia Soul EV Premium,$279,"15,000 km",Automatic,Levis,2023,Kia,Soul EV,279.0,15000.0,2023.0
2023 Porsche Taycan Tech | Premium | Sport Chrono | CPO,"$137,998","18,721 km",Automatic,London,2023,Porsche,Taycan Tech,137998.0,18721.0,2023.0
2022 Ford Mustang Mach-E GT Performance Edition,"$71,630",120 km,Automatic,Edmonton,2022,Ford,Mustang Mach-E,71630.0,120.0,2022.0
2022 Tesla Model Y Performance | AWD | PREMIUM PACKAGE,"$56,907","25,803 km",Automatic,Sherwood Park,2022,Tesla,Model Y,56907.0,25803.0,2022.0
2022 Tesla Model 3 Long Range | AWD | AUTOPILOT PACKAGE,"$42,907","81,270 km",Automatic,Sherwood Park,2022,Tesla,Model 3,42907.0,81270.0,2022.0
2019 Kia Soul EV EV Luxury | Low KM,"$17,399","67,275 km",Automatic,Hamilton,2019,Kia,Soul EV,17399.0,67275.0,2019.0
2024 Cadillac LYRIQ Tech EV AWD | Heated Seats | Lane Keep,"$75,387",42 km,Automatic,Winnipeg,2024,Cadillac,LYRIQ Tech,75387.0,42.0,2024.0
2024 Cadillac LYRIQ Sport 6.2L AWD | Super Cruise | AKG,"$85,523","3,411 km",Automatic,Winnipeg,2024,Cadillac,LYRIQ Sport,85523.0,3411.0,2024.0
2024 Cadillac LYRIQ Tech EV AWD | Heated Seats | Lane Keep,"$74,830",38 km,Automatic,Winnipeg,2024,Cadillac,LYRIQ Tech,74830.0,38.0,2024.0
2024 Cadillac LYRIQ Luxury EV AWD | Adaptive Cruise,"$80,092",7 km,Automatic,Winnipeg,2024,Cadillac,LYRIQ Luxury,80092.0,7.0,2024.0
2024 Cadillac LYRIQ Sport EV AWD | Super Cruise | AKG Speakers,"$86,887",12 km,Automatic,Winnipeg,2024,Cadillac,LYRIQ Sport,86887.0,12.0,2024.0
2023 Volkswagen ID.4 Pro AWD | Tow Pkg | Navigation | Carplay,"$44,712","33,448 km",Automatic,Abbotsford,2023,Volkswagen,ID.4 Pro,44712.0,33448.0,2023.0
2022 Tesla Model Y Performance AWD | Sunroof | Wireless,"$55,996","40,764 km",Automatic,Abbotsford,2022,Tesla,Model Y,55996.0,40764.0,2022.0
2022 Hyundai IONIQ 5 Preferred AWD | 1 Owner | No Accidents,"$46,404","11,090 km",Automatic,Winnipeg,2022,Hyundai,IONIQ 5,46404.0,11090.0,2022.0
2023 Volkswagen ID.4 Pro | Moonroof | Leather | Navigation,"$49,596","2,131 km",Automatic,Duncan,2023,Volkswagen,ID.4 Pro,49596.0,2131.0,2023.0
2022 Ford Mustang Mach-E GT Performance Edition | DEMO SPECIAL,"$59,995",15 km,Automatic,Edmonton,2022,Ford,Mustang Mach-E,59995.0,15.0,2022.0
2022 Tesla Model 3 Performance AWD | Fast Charging | White,"$51,499","57,582 km",Automatic,Guelph,2022,Tesla,Model 3,51499.0,57582.0,2022.0
2021 Hyundai Kona Electric Ultimate | One Owner! | Fully Loaded,"$32,799","43,834 km",Automatic,Guelph,2021,Hyundai,Kona Electric,32799.0,43834.0,2021.0
2024 MINI 3 Door Cooper SE | Premier Line 2.0 | Accès Confort,"$33,669","23,604 km",Automatic,Montreal,2024,MINI,3 Door,33669.0,23604.0,2024.0
2021 Tesla Model 3 Standard Range Plus | White Interior,"$38,376","38,518 km",Automatic,Pitt Meadows,2021,Tesla,Model 3,38376.0,38518.0,2021.0
2024 FIAT 500e (RED) Edition,"$38,988",36 km,Automatic,Sherwood Park,2024,FIAT,500e (RED),38988.0,36.0,2024.0
2020 Tesla Model Y Performance AWD Original Owner (no GST),"$46,500","115,000 km",Automatic,Bridlewood,2020,Tesla,Model Y,46500.0,115000.0,2020.0
2024 Chevrolet Equinox EV 2LT,"$49,974",14 km,Automatic,Dartmouth,2024,Chevrolet,Equinox EV,49974.0,14.0,2024.0
2024 Chevrolet Silverado EV 4WT,"$85,124",10 km,Automatic,Montreal,2024,Chevrolet,Silverado EV,85124.0,10.0,2024.0
2024 Cadillac LYRIQ Sport 1,"$79,894",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Sport,79894.0,10.0,2024.0
2024 Cadillac LYRIQ Luxury 1,"$78,994",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Luxury,78994.0,10.0,2024.0
2024 Cadillac LYRIQ Luxury 1,"$80,389",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Luxury,80389.0,10.0,2024.0
2024 Cadillac LYRIQ Luxury 1,"$79,894",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Luxury,79894.0,10.0,2024.0
2024 Cadillac LYRIQ Sport 2,"$87,284",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Sport,87284.0,10.0,2024.0
2024 Cadillac LYRIQ Sport 1,"$80,389",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Sport,80389.0,10.0,2024.0
2024 Cadillac LYRIQ Sport 3,"$95,394",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Sport,95394.0,10.0,2024.0
2024 Cadillac LYRIQ Sport 3,"$95,179",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Sport,95179.0,10.0,2024.0
2024 Cadillac LYRIQ Sport 1,"$78,994","1,194 km",Automatic,Montreal,2024,Cadillac,LYRIQ Sport,78994.0,1194.0,2024.0
2024 Cadillac LYRIQ Luxury 2,"$86,789",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Luxury,86789.0,10.0,2024.0
2024 Cadillac LYRIQ Luxury 2,"$87,184",10 km,Automatic,Montreal,2024,Cadillac,LYRIQ Luxury,87184.0,10.0,2024.0
2024 Chevrolet Silverado EV 4WT,"$84,884",10 km,Automatic,Montreal,2024,Chevrolet,Silverado EV,84884.0,10.0,2024.0
2017 Dodge Grand Caravan- Fully Inspected  156km,"$14,450","156,000 km",Automatic,Edmonton,2017,Dodge,Grand Caravan-,14450.0,156000.0,2017.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$111,039",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQE EQE,111039.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$119,685",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQE EQE,119685.0,90.0,2024.0
2024 Kia EV6 Land AWD In-Stock!,"$57,470",21 km,Automatic,Niagara falls,2024,Kia,EV6 Land,57470.0,21.0,2024.0
2022 Audi E-TRON **PROMO** PROGRESSIV DRIVER ASSIST,"$60,995","30,859 km",Automatic,Laval,2022,Audi,E-TRON **PROMO**,60995.0,30859.0,2022.0
2022 Audi e-tron Sportback Technik | Massage Seats | Driver,"$49,750","79,315 km",Automatic,Winnipeg,2022,Audi,e-tron Sportback,49750.0,79315.0,2022.0
2021 Chevrolet Bolt EV Premier | Remote Start | Rear Park,"$27,587","49,715 km",Automatic,Duncan,2021,Chevrolet,Bolt EV,27587.0,49715.0,2021.0
2024 Hyundai IONIQ 5 Preferred | AWD | SUNROOF | ADAPTIVE,Please Contact,17 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,17.0,2024.0
2023 Kia EV6 GT AWD A/C TOIT OUVRANTCAMERA 360 NAVIGATION,"$47,985","47,248 km",Automatic,Joliette,2023,Kia,EV6 GT,47985.0,47248.0,2023.0
2020 Kia Niro EV SX Touring | Sunroof | Navigation | Carplay,"$30,976","36,669 km",Automatic,Abbotsford,2020,Kia,Niro EV,30976.0,36669.0,2020.0
for sale Hyundai EV Kona 2019 ultimate,"$22,000","251,000 km",Automatic,City of Montréal,for,sale,Hyundai EV,22000.0,251000.0,
2020 Chevrolet Bolt EV LT Mags A/C Caméra *Bas kilométrage*,"$21,995","58,800 km",Automatic,SHAWINIGAN,2020,Chevrolet,Bolt EV,21995.0,58800.0,2020.0
2019 Tesla Model 3 Long Range,"$34,300","62,092 km",Automatic,Ottawa,2019,Tesla,Model 3,34300.0,62092.0,2019.0
2019 Tesla Model X Long Range EV | Heated Seats And Steering,"$57,399","139,067 km",Automatic,Winnipeg,2019,Tesla,Model X,57399.0,139067.0,2019.0
2016 smart Fortwo electric drive,"$17,950","37,089 km",Automatic,Toronto,2016,smart,Fortwo electric,17950.0,37089.0,2016.0
2024 Cadillac LYRIQ Sport EV AWD | Super Cruise | AKG Speakers,"$87,882",28 km,Automatic,Winnipeg,2024,Cadillac,LYRIQ Sport,87882.0,28.0,2024.0
2024 Cadillac LYRIQ Luxury EV AWD | Adaptive Cruise | 360,"$80,092",7 km,Automatic,Winnipeg,2024,Cadillac,LYRIQ Luxury,80092.0,7.0,2024.0
2023 Audi Q4 e-tron Sportback | Technology Package | Sunroof,"$57,500","7,233 km",Automatic,Winnipeg,2023,Audi,Q4 e-tron,57500.0,7233.0,2023.0
2021 Tesla Model 3 Standard Range Plus | Sunroof | Navigation,"$33,912","71,862 km",Automatic,Abbotsford,2021,Tesla,Model 3,33912.0,71862.0,2021.0
2020 Kia Niro EV SX Touring | Sunroof | Navigation | Carplay,"$30,976","36,669 km",Automatic,Abbotsford,2020,Kia,Niro EV,30976.0,36669.0,2020.0
"2023 Volkswagen ID.4 Pro, XPEL, Carplay, Heated Seats/Wheel, Nav","$56,638","24,116 km",Automatic,Calgary,2023,Volkswagen,"ID.4 Pro,",56638.0,24116.0,2023.0
"2020 MINI 3 Portes Cooper SE, Ligne Première, Toit Pano","$23,949","52,658 km",Automatic,Laval,2020,MINI,3 Portes,23949.0,52658.0,2020.0
2023 Cadillac LYRIQ RWD Luxury | AKG Audio | Glass Roof,"$59,185","20,000 km",Automatic,Windsor,2023,Cadillac,LYRIQ RWD,59185.0,20000.0,2023.0
2022 Tesla Model Y Performance AWD | Fast Charging | 360 Camera,"$55,799","43,906 km",Automatic,Guelph,2022,Tesla,Model Y,55799.0,43906.0,2022.0
2023 Tesla Model Y Long Range | AUTOPILOT | HEATED SEATS AND,"$58,907","35,853 km",Automatic,Sherwood Park,2023,Tesla,Model Y,58907.0,35853.0,2023.0
2023 Volkswagen ID.4 Pro,"$50,148","4,699 km",Automatic,Edmonton,2023,Volkswagen,ID.4 Pro,50148.0,4699.0,2023.0
2023 Hyundai Kona EV Preferred Two-Tone,"$42,775",910 km,Automatic,Regina,2023,Hyundai,Kona EV,42775.0,910.0,2023.0
2020 Tesla Model 3 Performance | Heated Seats | Premium Audio,"$42,899","81,678 km",Automatic,Kelowna,2020,Tesla,Model 3,42899.0,81678.0,2020.0
Leaf  SL 2015,"$8,900","123,000 km",Automatic,Sainte-Julie,Leaf,,SL 2015,8900.0,123000.0,
2024 Kia EV6 - Leather Seats,"$60,995",50 km,Automatic,Scarborough,2024,Kia,EV6 -,60995.0,50.0,2024.0
2024 Kia EV6 Land - Fast Charging,"$60,779",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,60779.0,50.0,2024.0
2024 Kia EV6 Land w/GT-Line Pkg 2 - Leather Seats,"$68,894",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,68894.0,50.0,2024.0
2024 Kia EV6 Land w/GT-Line Pkg 1 - Power Liftgate,"$63,279",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,63279.0,50.0,2024.0
2024 Kia EV6 Land - Leather Seats,"$61,894",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,61894.0,50.0,2024.0
2024 Kia EV6 Land w/GT-Line Pkg 1 - Power Liftgate,"$63,279",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,63279.0,50.0,2024.0
2024 Kia Niro EV Wind - Fast Charging - Navigation,"$47,829",50 km,Automatic,Scarborough,2024,Kia,Niro EV,47829.0,50.0,2024.0
2024 Kia EV6 Land w/GT-Line Pkg 2 - Leather Seats,"$68,894",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,68894.0,50.0,2024.0
2023 Audi Q4 e-tron,"$57,525","13,084 km",Automatic,Windsor,2023,Audi,Q4 e-tron,57525.0,13084.0,2023.0
2023 Porsche Taycan | Prem + Tech Pkg | Variable Roof,"$233,898",229 km,Automatic,London,2023,Porsche,Taycan |,233898.0,229.0,2023.0
2023 Hyundai Ioniq 6 Ultimate,"$49,695","5,500 km",Automatic,St. John's,2023,Hyundai,Ioniq 6,49695.0,5500.0,2023.0
2023 Ford F-150 Lightning LARIAT with Max Trailer Tow Pkg,"$89,987","7,673 km",Automatic,Moose Jaw,2023,Ford,F-150 Lightning,89987.0,7673.0,2023.0
2022 Chevrolet BOLT EUV LT *GM Certified* EV Rebate,"$23,677","152,533 km",Other,Dartmouth,2022,Chevrolet,BOLT EUV,23677.0,152533.0,2022.0
2023 Chevrolet BOLT EUV LT *GM Certified* EV Rebate,"$33,677","38,912 km",Other,Dartmouth,2023,Chevrolet,BOLT EUV,33677.0,38912.0,2023.0
2023 Chevrolet Bolt EV 1LT *GM Certified* EV Rebate,"$33,977","60,453 km",Other,Dartmouth,2023,Chevrolet,Bolt EV,33977.0,60453.0,2023.0
2024 Honda Prologue TOURING Touring AWD,"$68,814",350 km,Automatic,Pickering,2024,Honda,Prologue TOURING,68814.0,350.0,2024.0
2022 Kia EV6 Long Range w/GT-Line Pkg 1,"$45,999","41,110 km",Automatic,Brantford,2022,Kia,EV6 Long,45999.0,41110.0,2022.0
2024 Cadillac LYRIQ Tech EV AWD | Heated Seats | Lane Keep,"$75,757",7 km,Automatic,Winnipeg,2024,Cadillac,LYRIQ Tech,75757.0,7.0,2024.0
2018 Tesla Model 3 Long Range Battery,"$30,993","108,252 km",Automatic,Abbotsford,2018,Tesla,Model 3,30993.0,108252.0,2018.0
2023 BMW i4 eDrive40 Gran Coupe,"$54,998","12,052 km",Automatic,Saskatoon,2023,BMW,i4 eDrive40,54998.0,12052.0,2023.0
2024 Hyundai IONIQ 5 Preferred | AWD | PANORAMIC SUNROOF,Please Contact,15 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,15.0,2024.0
"2023 Hyundai IONIQ 5 Preferred Long Range, Nav, Heated Steering","$41,988","52,320 km",Automatic,Guelph,2023,Hyundai,IONIQ 5,41988.0,52320.0,2023.0
2024 Kia EV6 Land w/GT-Line Pkg 2 - Leather Seats,"$67,745",50 km,Automatic,Scarborough,2024,Kia,EV6 Land,67745.0,50.0,2024.0
2022 Mercedes-Benz EQS EQS 580|4MATIC|SEDAN|NAV|MASSAGE|RECLINE|,"$104,995","2,827 km",Automatic,North York,2022,Mercedes-Benz,EQS EQS,104995.0,2827.0,2022.0
2023 Tesla Model 3 ONLY 48K! Apple Carplay - Android Auto - C...,"$38,990","48,322 km",Automatic,Scarborough,2023,Tesla,Model 3,38990.0,48322.0,2023.0
2024 Kia Niro EV Wind - Fast Charging - Navigation,"$47,829",50 km,Automatic,Scarborough,2024,Kia,Niro EV,47829.0,50.0,2024.0
"2024 KIA Niro EV Wind *Blindspot, Kia Connect, Bluetooth*","$46,745","3,336 km",Automatic,Calgary,2024,KIA,Niro EV,46745.0,3336.0,2024.0
"2023 KIA Niro EV Premium *Navi, Heatedseats, Leather*","$49,150","8,881 km",Automatic,Calgary,2023,KIA,Niro EV,49150.0,8881.0,2023.0
"2023 KIA Niro EV Premium *Sunroof, Blutooth, 60/40 Rear Split*","$49,150","9,213 km",Automatic,Calgary,2023,KIA,Niro EV,49150.0,9213.0,2023.0
2023 BMW iX xDrive50 | Premium amélioré | Sport | Affichage,"$79,875","38,455 km",Automatic,Montreal,2023,BMW,iX xDrive50,79875.0,38455.0,2023.0
2024 MINI 3 Door Premier+ Line 2.0 | Affichage tête haute,"$34,569","10,337 km",Automatic,Montreal,2024,MINI,3 Door,34569.0,10337.0,2024.0
2021 Tesla MODEL 3 Long Range  - Fast Charging,"$36,998","79,207 km",Automatic,Nepean,2021,Tesla,MODEL 3,36998.0,79207.0,2021.0
Hyundai Ioniq,"$13,125","136,000 km",Automatic,Guelph,Hyundai,Ioniq, ,13125.0,136000.0,
2018 Nissan LEAF SV | AutoCanada Certified | Full Electric,"$17,558","132,285 km",Automatic,London,2018,Nissan,LEAF SV,17558.0,132285.0,2018.0
2024 Mercedes-Benz ESprinter Cargo Van,"$115,580",90 km,Automatic,Oakville,2024,Mercedes-Benz,ESprinter Cargo,115580.0,90.0,2024.0
2023 Ford Mustang Mach-E California Route 1,"$67,190",100 km,Automatic,Fernie,2023,Ford,Mustang Mach-E,67190.0,100.0,2023.0
"Tesla Model 3 Performance 30k, free premium connectivity - life!","$49,999","31,500 km",Automatic,Calgary,Tesla,Model,3 Performance,49999.0,31500.0,
2023 Volkswagen ID.4 Pro | AWD | Low KM | No Accidents,"$49,199","1,142 km",Automatic,Calgary,2023,Volkswagen,ID.4 Pro,49199.0,1142.0,2023.0
2021 Volkswagen ID.4 Pro | AWD | App Connect | Apple carplay Cle,"$35,449","29,000 km",Automatic,Saint-Bruno,2021,Volkswagen,ID.4 Pro,35449.0,29000.0,2021.0
2020 Tesla Model 3 Standard Range Plus | Sunroof | Average KM,"$33,596","63,266 km",Automatic,Duncan,2020,Tesla,Model 3,33596.0,63266.0,2020.0
2021 Tesla Model S PLAID AWD BLIND SPOTS NAVIGATION REAR VIEW CA,"$94,000","18,500 km",Automatic,Concord,2021,Tesla,Model S,94000.0,18500.0,2021.0
2024 Mercedes-Benz ESprinter Cargo Van,"$115,580",90 km,Automatic,Oakville,2024,Mercedes-Benz,ESprinter Cargo,115580.0,90.0,2024.0
2023 Mercedes-Benz EQB 350 4MATIC | CAMÉRA 360 | ENSEMBLE DE STA,"$60,586","19,759 km",Automatic,Greenfield Park,2023,Mercedes-Benz,EQB 350,60586.0,19759.0,2023.0
2022 Chevrolet BOLT EUV NORTH LT,"$29,942","44,450 km",Automatic,Richmond,2022,Chevrolet,BOLT EUV,29942.0,44450.0,2022.0
2023 Chevrolet BOLT EUV LT Subventions incluses,"$27,995","61,381 km",Automatic,SHAWINIGAN,2023,Chevrolet,BOLT EUV,27995.0,61381.0,2023.0
2024 Cadillac LYRIQ Sport,"$90,504","8,584 km",Automatic,Grande Prairie,2024,Cadillac,LYRIQ Sport,90504.0,8584.0,2024.0
2024 Cadillac LYRIQ Luxury,"$84,780",1 km,Automatic,Newmarket,2024,Cadillac,LYRIQ Luxury,84780.0,1.0,2024.0
